repo_name,repo_url,login,profile_url,location,country
PowerToys,https://github.com/microsoft/PowerToys,kameshkotwani,https://github.com/kameshkotwani,United Kingdom,United Kingdom
youtube-dl,https://github.com/ytdl-org/youtube-dl,gcmalloc,https://github.com/gcmalloc,"Lausanne, Switzerland",Switzerland
ollama,https://github.com/ollama/ollama,1runeberg,https://github.com/1runeberg,"Papamoa Beach, New Zealand",New Zealand
vscode,https://github.com/microsoft/vscode,njkevlani,https://github.com/njkevlani,India,India
bootstrap,https://github.com/twbs/bootstrap,nikita240,https://github.com/nikita240,"Palo Alto, United States",United States
flutter,https://github.com/flutter/flutter,davidhicks980,https://github.com/davidhicks980,"Asheville, NC",New Caledonia
transformers,https://github.com/huggingface/transformers,khipp,https://github.com/khipp,Germany,Germany
ollama,https://github.com/ollama/ollama,aqerd,https://github.com/aqerd,Lisbon,Portugal
vscode,https://github.com/microsoft/vscode,mkhuzaima,https://github.com/mkhuzaima,"Lahore, Punjab, Pakistan.",پاکستان
PowerToys,https://github.com/microsoft/PowerToys,RedSquirrelious,https://github.com/RedSquirrelious,"Seattle, WA",United States
transformers,https://github.com/huggingface/transformers,kylesayrs,https://github.com/kylesayrs,Boston,United States
vscode,https://github.com/microsoft/vscode,IanMatthewHuff,https://github.com/IanMatthewHuff,"Kirkland, WA",United States
bootstrap,https://github.com/twbs/bootstrap,Bobeta,https://github.com/Bobeta,Helsingborg,Sweden
PowerToys,https://github.com/microsoft/PowerToys,wjk,https://github.com/wjk,Michigan,United States
transformers,https://github.com/huggingface/transformers,lvwerra,https://github.com/lvwerra,"Bern, Switzerland",Switzerland
ollama,https://github.com/ollama/ollama,ruyut,https://github.com/ruyut,Taiwan,Taiwan
bootstrap,https://github.com/twbs/bootstrap,lukemcdonald,https://github.com/lukemcdonald,"Iowa, USA",United States
flutter,https://github.com/flutter/flutter,drewroengoogle,https://github.com/drewroengoogle,"Des Moines, IA",United States
PowerToys,https://github.com/microsoft/PowerToys,rmterra,https://github.com/rmterra,"São Paulo, Brasil",Brazil
transformers,https://github.com/huggingface/transformers,VladOS95-cyber,https://github.com/VladOS95-cyber,Germany,Germany
ollama,https://github.com/ollama/ollama,rlbaker,https://github.com/rlbaker,Oregon,United States
bootstrap,https://github.com/twbs/bootstrap,marcwrobel,https://github.com/marcwrobel,"Paris, France",France
awesome-chatgpt-prompts,https://github.com/f/awesome-chatgpt-prompts,f,https://github.com/f,"Istanbul, Turkey",Turkey
flutter,https://github.com/flutter/flutter,apwilson,https://github.com/apwilson,"Mountain View, California",United States
n8n,https://github.com/n8n-io/n8n,MiloradFilipovic,https://github.com/MiloradFilipovic,Berlin,Germany
ollama,https://github.com/ollama/ollama,ryanycoleman,https://github.com/ryanycoleman,"Portland, OR",United States
transformers,https://github.com/huggingface/transformers,sshleifer,https://github.com/sshleifer,New York,United States
transformers,https://github.com/huggingface/transformers,tholor,https://github.com/tholor,"Berlin, Germany",Germany
flutter,https://github.com/flutter/flutter,esouthren,https://github.com/esouthren,London,United Kingdom
PowerToys,https://github.com/microsoft/PowerToys,chatasweetie,https://github.com/chatasweetie,"San Francisco, CA",Canada
30-Days-Of-Python,https://github.com/Asabeneh/30-Days-Of-Python,Asabeneh,https://github.com/Asabeneh,"Helsinki, Finland",Finland
ollama,https://github.com/ollama/ollama,machimachida,https://github.com/machimachida,Japan,Japan
vscode,https://github.com/microsoft/vscode,danielfrankcom,https://github.com/danielfrankcom,"Victoria, BC",Canada
bootstrap,https://github.com/twbs/bootstrap,jarthod,https://github.com/jarthod,"Paris, France",France
PowerToys,https://github.com/microsoft/PowerToys,GhostVaibhav,https://github.com/GhostVaibhav,"New Delhi, India",India
transformers,https://github.com/huggingface/transformers,bofenghuang,https://github.com/bofenghuang,"Paris, France",France
vscode,https://github.com/microsoft/vscode,laphets,https://github.com/laphets,"Savoy, IL",United States
bootstrap,https://github.com/twbs/bootstrap,aaronj1335,https://github.com/aaronj1335,"Austin, Texas",United States
flutter,https://github.com/flutter/flutter,alhaad,https://github.com/alhaad,"Bangalore, India",India
ollama,https://github.com/ollama/ollama,saif-shines,https://github.com/saif-shines,Bangalore,India
PowerToys,https://github.com/microsoft/PowerToys,samrueby,https://github.com/samrueby,"Rochester, NY",United States
transformers,https://github.com/huggingface/transformers,RyanMullins,https://github.com/RyanMullins,"Somerville, MA",Morocco
ollama,https://github.com/ollama/ollama,omagdy7,https://github.com/omagdy7,"Cairo, Egypt",Egypt
bootstrap,https://github.com/twbs/bootstrap,ashfahan,https://github.com/ashfahan,Pakistan,Pakistan
flutter,https://github.com/flutter/flutter,Swiftaxe,https://github.com/Swiftaxe,Sweden,Sweden
PowerToys,https://github.com/microsoft/PowerToys,mdanish-kh,https://github.com/mdanish-kh,"Islamabad, Pakistan",Pakistan
transformers,https://github.com/huggingface/transformers,IMvision12,https://github.com/IMvision12,"Fullerton, USA",United States
ollama,https://github.com/ollama/ollama,openvmp,https://github.com/openvmp,"San Jose, CA",Canada
vscode,https://github.com/microsoft/vscode,dsanders11,https://github.com/dsanders11,"Santa Barbara, CA",Canada
bootstrap,https://github.com/twbs/bootstrap,amirhosseinfaraji,https://github.com/amirhosseinfaraji,Iran,ایران
PowerToys,https://github.com/microsoft/PowerToys,mikehall-ms,https://github.com/mikehall-ms,"Seattle, WA",United States
transformers,https://github.com/huggingface/transformers,BenjaminBossan,https://github.com/BenjaminBossan,Berlin,Germany
vscode,https://github.com/microsoft/vscode,karthiknadig,https://github.com/karthiknadig,Redmond,United States
bootstrap,https://github.com/twbs/bootstrap,browner12,https://github.com/browner12,"Madison, WI",United States
transformers,https://github.com/huggingface/transformers,trault14,https://github.com/trault14,"Rennes, France",France
ollama,https://github.com/ollama/ollama,pamelafox,https://github.com/pamelafox,California,United States
vscode,https://github.com/microsoft/vscode,plainerman,https://github.com/plainerman,"Berlin, Germany",Germany
flutter,https://github.com/flutter/flutter,tamird,https://github.com/tamird,"New York, NY",United States
vscode,https://github.com/microsoft/vscode,prashantvc,https://github.com/prashantvc,"Sapporo, Japan",Japan
PowerToys,https://github.com/microsoft/PowerToys,Rovak,https://github.com/Rovak,Taipei,臺灣
vscode,https://github.com/microsoft/vscode,suzmue,https://github.com/suzmue,"Seattle, WA",United States
bootstrap,https://github.com/twbs/bootstrap,benjaminoakes,https://github.com/benjaminoakes,"Iowa City, IA",United States
next.js,https://github.com/vercel/next.js,wbinnssmith,https://github.com/wbinnssmith,"Bay Area, CA",Canada
PowerToys,https://github.com/microsoft/PowerToys,OldUser101,https://github.com/OldUser101,"Cambridgeshire, United Kingdom",United Kingdom
transformers,https://github.com/huggingface/transformers,mishig25,https://github.com/mishig25,"Paris, France",France
ollama,https://github.com/ollama/ollama,paulrobello,https://github.com/paulrobello,Woodland CA,United States
bootstrap,https://github.com/twbs/bootstrap,bep,https://github.com/bep,Norway,Norway
PowerToys,https://github.com/microsoft/PowerToys,microsoftopensource,https://github.com/microsoftopensource,"Redmond, WA",United States
transformers,https://github.com/huggingface/transformers,bryant1410,https://github.com/bryant1410,"San Francisco Bay Area, CA, USA",United States
vscode,https://github.com/microsoft/vscode,wraiford,https://github.com/wraiford,"San Antonio, TX",United States
bootstrap,https://github.com/twbs/bootstrap,xt0rted,https://github.com/xt0rted,"NJ, USA",United States
flutter,https://github.com/flutter/flutter,angjieli,https://github.com/angjieli,"San Jose, CA",Canada
PowerToys,https://github.com/microsoft/PowerToys,TheJoeFin,https://github.com/TheJoeFin,Milwaukee,United States
bootstrap,https://github.com/twbs/bootstrap,Wcc723,https://github.com/Wcc723,"Kaohsiung, Taiwan.",臺灣
PowerToys,https://github.com/microsoft/PowerToys,eltociear,https://github.com/eltociear,"Tokyo, Japan",Japan
ollama,https://github.com/ollama/ollama,pepo-ec,https://github.com/pepo-ec,"Cuenca, Ecuador",Ecuador
vscode,https://github.com/microsoft/vscode,jzyrobert,https://github.com/jzyrobert,London,United Kingdom
bootstrap,https://github.com/twbs/bootstrap,hppycoder,https://github.com/hppycoder,"Pittsburgh, PA",Panama
PowerToys,https://github.com/microsoft/PowerToys,ruslanlap,https://github.com/ruslanlap,Ukraine,Ukraine
transformers,https://github.com/huggingface/transformers,gthb,https://github.com/gthb,"Reykjavík, Iceland",Iceland
ollama,https://github.com/ollama/ollama,Palm1r,https://github.com/Palm1r,"Serbia, Novi Sad",Serbia
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,skill-bit,https://github.com/skill-bit,Chicago,United States
stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,AndreyRGW,https://github.com/AndreyRGW,"Russia, Lyubertsy",Russia
n8n,https://github.com/n8n-io/n8n,thewizarodofoz,https://github.com/thewizarodofoz,"Tel Aviv, Israel",Israel
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,jasonmustafa,https://github.com/jasonmustafa,"Seattle, WA",United States
youtube-dl,https://github.com/ytdl-org/youtube-dl,alanyee,https://github.com/alanyee,United States,United States
vue,https://github.com/vuejs/vue,lonelyclick,https://github.com/lonelyclick,Hangzhou,China
n8n,https://github.com/n8n-io/n8n,pestevez,https://github.com/pestevez,"Miami, FL",United States
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,jeromepui,https://github.com/jeromepui,Singapore,Singapore
n8n,https://github.com/n8n-io/n8n,svzi,https://github.com/svzi,"Hameln, Germany",Germany
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,jordan-cutler,https://github.com/jordan-cutler,"Philadelphia, PA",Panama
stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,baptisterajaut,https://github.com/baptisterajaut,France,France
n8n,https://github.com/n8n-io/n8n,toadle,https://github.com/toadle,Hamburg,Germany
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,micsparre,https://github.com/micsparre,"San Francisco, CA",Canada
n8n,https://github.com/n8n-io/n8n,chrtkv,https://github.com/chrtkv,Saint Petersburg,Россия
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,iamnafets,https://github.com/iamnafets,"Seattle, WA",United States
youtube-dl,https://github.com/ytdl-org/youtube-dl,ghedo,https://github.com/ghedo,London,United Kingdom
vue,https://github.com/vuejs/vue,Jouryjc,https://github.com/Jouryjc,ShenZhen,China
n8n,https://github.com/n8n-io/n8n,umireon,https://github.com/umireon,"Tokyo, Japan",Japan
youtube-dl,https://github.com/ytdl-org/youtube-dl,alexmerkel,https://github.com/alexmerkel,"Bonn, Germany",Germany
n8n,https://github.com/n8n-io/n8n,jakeranallo,https://github.com/jakeranallo,"Sydney, Australia",Australia
youtube-dl,https://github.com/ytdl-org/youtube-dl,Krenair,https://github.com/Krenair,"London, United Kingdom",United Kingdom
vue,https://github.com/vuejs/vue,yuhang-dong,https://github.com/yuhang-dong,Beijing,China
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,yaodingyd,https://github.com/yaodingyd,"New York, US",United States
stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,tateisu,https://github.com/tateisu,"Akihabara,Tokyo",日本
n8n,https://github.com/n8n-io/n8n,ericHao22,https://github.com/ericHao22,"Taipei, Taiwan",Taiwan
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,albanie,https://github.com/albanie,"London, UK",United Kingdom
youtube-dl,https://github.com/ytdl-org/youtube-dl,calbrecht,https://github.com/calbrecht,"Munich, Germany",Germany
n8n,https://github.com/n8n-io/n8n,durran,https://github.com/durran,"Berlin, Deutschland",Germany
vue,https://github.com/vuejs/vue,samayo,https://github.com/samayo,"Lausanne, Switzerland",Switzerland
n8n,https://github.com/n8n-io/n8n,Tuukkaa,https://github.com/Tuukkaa,Berlin,Germany
vue,https://github.com/vuejs/vue,sapics,https://github.com/sapics,"Kyoto, Japan",Japan
n8n,https://github.com/n8n-io/n8n,mocanew,https://github.com/mocanew,"Bucuresti, Romania",Romania
youtube-dl,https://github.com/ytdl-org/youtube-dl,CianLR,https://github.com/CianLR,Switzerland,Switzerland
stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,fumiama,https://github.com/fumiama,SHZ,Argentina
n8n,https://github.com/n8n-io/n8n,Yann-J,https://github.com/Yann-J,Kigali,Rwanda
youtube-dl,https://github.com/ytdl-org/youtube-dl,frewsxcv,https://github.com/frewsxcv,Brooklyn,United States
youtube-dl,https://github.com/ytdl-org/youtube-dl,CoryDHall,https://github.com/CoryDHall,"New York, NY",United States
stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,diegocr,https://github.com/diegocr,פלאשבק,ישראל
n8n,https://github.com/n8n-io/n8n,wohfab,https://github.com/wohfab,Germany,Germany
stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,rabanti-github,https://github.com/rabanti-github,Switzerland,Switzerland
n8n,https://github.com/n8n-io/n8n,tumf,https://github.com/tumf,"Bangkok, Thailand",Thailand
youtube-dl,https://github.com/ytdl-org/youtube-dl,girlpunk,https://github.com/girlpunk,UK,United Kingdom
youtube-dl,https://github.com/ytdl-org/youtube-dl,heyitscassio,https://github.com/heyitscassio,Brazil ,Brazil
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,XhmikosR,https://github.com/XhmikosR,Greece,Greece
vue,https://github.com/vuejs/vue,hou-pu,https://github.com/hou-pu,BeiJing,China
n8n,https://github.com/n8n-io/n8n,awitkowski0,https://github.com/awitkowski0,Pennsylvania,United States
tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,yehiarasheed,https://github.com/yehiarasheed,"Cairo, Egypt",Egypt
youtube-dl,https://github.com/ytdl-org/youtube-dl,rmburg,https://github.com/rmburg,"Hamburg, Germany",Germany
