login,repo_name,country,country_type,performance_score,pr_accept_rate,pr_accept_rate_norm,prs_opened,prs_opened_norm,commits_total,commits_total_norm,activity_frequency,activity_frequency_norm
liusy182,syncthing,United States,developed,0.00015882347652237366,0.0,0.0,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
monstermunchkin,syncthing,Germany,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
timhowes,syncthing,Canada,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
kev-the-dev,syncthing,United States,developed,0.00015882347652237366,0.0,0.0,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
Ratio2,syncthing,Russia,emerging,0.006436710253418278,50.0,0.5,6,0.0008093889113719142,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
andrewrabert,syncthing,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
rjpruitt16,syncthing,United States,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
gco,syncthing,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
agoeckner,syncthing,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
tnn2,syncthing,Sweden,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jesselucas,syncthing,United States,developed,0.008832059065850714,50.0,0.5,2,0.0002697963037906381,112,0.0036796110125501017,0.3068493150684931,0.0036796110125501013
Juneezee,syncthing,Malaysia,emerging,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
jtagcat,syncthing,Estonia,developed,0.012443644646483685,100.0,1.0,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
dzarda,syncthing,Czechia,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
jarlebring,syncthing,Sweden,developed,0.012429615628654769,100.0,1.0,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
jayachithra,syncthing,Netherlands,developed,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
gtim,syncthing,Sweden,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
tmm1,syncthing,United States,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
tobifroe,syncthing,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
yyogo,syncthing,Chile,emerging,0.012429615628654769,100.0,1.0,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
desbma,syncthing,France,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
jvishnuvardhan,models,United States,developed,0.01059882018311308,74.07,0.7406999999999999,27,0.003642250101173614,21,0.0006899270648531441,0.0575342465753424,0.0006899270648531434
qbit,syncthing,Colombia,emerging,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
veeti,syncthing,Finland,developed,0.012443644646483685,100.0,1.0,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
ProactiveServices,syncthing,United Kingdom,developed,0.007651163352585493,60.0,0.6,5,0.0006744907594765951,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
danog,syncthing,Italy,developed,0.009433162941036525,75.0,0.75,4,0.0005395926075812762,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
yan12125,syncthing,Taiwan,developed,0.012382921059440518,100.0,1.0,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
qepasa,syncthing,United States,developed,0.006483404822632527,50.0,0.5,6,0.0008093889113719142,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
letiemble,syncthing,France,developed,0.004435525133599977,33.33,0.3333,6,0.0008093889113719142,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
Stefan-Code,syncthing,Germany,developed,0.006385304933153321,50.0,0.5,4,0.0005395926075812762,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
luckman212,syncthing,United States,developed,0.006338610363939071,50.0,0.5,4,0.0005395926075812762,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
tomjakubowski,syncthing,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Terrance,syncthing,United Kingdom,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Shidory,syncthing,Germany,developed,0.007627816067978368,60.0,0.6,5,0.0006744907594765951,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
shenxiangzhuang,LLMs-from-scratch,China,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
krozycki,syncthing,Switzerland,developed,0.00915341830179128,71.43,0.7143,7,0.0009442870632672333,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
timabell,syncthing,United Kingdom,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
bahadir60,syncthing,Turkey,emerging,0.005147504549378981,40.0,0.4,5,0.0006744907594765951,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
AkaZecik,syncthing,Poland,emerging,0.009433162941036525,75.0,0.75,4,0.0005395926075812762,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
brgmnn,syncthing,Canada,developed,0.012551062802741101,100.0,1.0,4,0.0005395926075812762,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
bsidhom,syncthing,United States,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
vrusinov,syncthing,Ireland,developed,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
dev-saw99,syncthing,India,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
hazemKrimi,syncthing,Tunisia,emerging,0.00834911375053558,66.67,0.6667000000000001,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
tklauser,syncthing,Switzerland,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
keevBush,syncthing,Germany,developed,0.0073745700719966825,57.14,0.5714,7,0.0009442870632672333,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
sven,syncthing,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
cyberb,syncthing,United Kingdom,developed,0.012527715518133977,100.0,1.0,4,0.0005395926075812762,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
nov1n,syncthing,Netherlands,developed,9.809988947920731e-05,0.0,0.0,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
powerslacker,syncthing,United States,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
benshep,syncthing,United Kingdom,developed,9.809988947920731e-05,0.0,0.0,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
tommythorn,syncthing,United States,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
sacheendra,syncthing,Netherlands,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
wgliang,syncthing,China,emerging,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
tobiastom,syncthing,Portugal,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
dinosore,syncthing,United Kingdom,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
adelq,syncthing,United States,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
dtchanpura,syncthing,India,emerging,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
yuchi,syncthing,Italy,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
snugghash,syncthing,United States,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
PeterDaveHello,syncthing,Taiwan,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
uhthomas,syncthing,United Kingdom,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
wsgcsysadmin,syncthing,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Sc00ba,syncthing,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
wbolster,syncthing,Netherlands,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
wrouesnel,syncthing,Australia,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
chenrui333,syncthing,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
tgxn,syncthing,Australia,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
zhulik,syncthing,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
vespian,syncthing,Argentina,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jelly,syncthing,Netherlands,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
szu17dmy,syncthing,China,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
cromefire,syncthing,Germany,developed,0.012382921059440518,100.0,1.0,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
cdata,syncthing,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
goggle,syncthing,Sweden,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
pyjac,syncthing,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
bendaja,syncthing,Czechia,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
piob-io,syncthing,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
cypx,syncthing,France,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
swenske,syncthing,France,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
NickBusey,syncthing,Colombia,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
wkennington,syncthing,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
mv1005,syncthing,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
pascalj,syncthing,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ghjklw,syncthing,Norway,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Choongkyu,syncthing,Canada,developed,0.012382921059440518,100.0,1.0,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
DimitriPapadopoulos,syncthing,France,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
medusalix,syncthing,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
d-volution,syncthing,Switzerland,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
villekalliomaki,syncthing,Finland,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
sec65,syncthing,Switzerland,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
orangekame3,syncthing,Japan,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
thunderstorm99,syncthing,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
polyfloyd,syncthing,Netherlands,developed,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
rubenbe,syncthing,Belgium,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
mvdan,syncthing,United Kingdom,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
olifre,syncthing,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
xjtdy888,syncthing,中国,developed,0.007304528218175308,57.14,0.5714,7,0.0009442870632672333,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
dsaveliev,syncthing,Germany,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
0x010C,syncthing,New Zealand,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Aranjedeath,syncthing,Canada,developed,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
TheBloke,gpt4all,United Kingdom,developed,0.00021012556146412278,0.0,0.0,0,0.0,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
jyundt,syncthing,United States,developed,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
beatreichenbach,syncthing,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
eltociear,syncthing,Japan,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
