repo_name,repo_id,repo_url,login,profile_url,location,country
headscale,273871859,https://github.com/juanfont/headscale,lkiesow,https://github.com/lkiesow,"Osnabrück, Germany",Germany
beego,3577919,https://github.com/beego/beego,kioopi,https://github.com/kioopi,Cologne Germany,Germany
Clone-Wars,317836248,https://github.com/GorvGoyl/Clone-Wars,rafael-java,https://github.com/rafael-java,"Fortaleza, Brazil",Brazil
material-design-lite,29268051,https://github.com/google/material-design-lite,matheusazzi,https://github.com/matheusazzi,"Rio Grande do Sul, Brazil",Brazil
CasaOS,410430370,https://github.com/IceWhaleTech/CasaOS,kdkasad,https://github.com/kdkasad,"California, USA",United States
nacos,137451403,https://github.com/alibaba/nacos,loadchange,https://github.com/loadchange,Peking,Brazil
comprehensive-rust,580836813,https://github.com/google/comprehensive-rust,joaovicmendes,https://github.com/joaovicmendes,Brasil,Brazil
exo,819554665,https://github.com/exo-explore/exo,pavel-rodionov,https://github.com/pavel-rodionov,San Francisco Bay Area,Brazil
Xray-core,311315731,https://github.com/XTLS/Xray-core,xiaorouji,https://github.com/xiaorouji,United States,United States
run,479924503,https://github.com/The-Run-Philosophy-Organization/run,skyabcher,https://github.com/skyabcher,US,United States
WxJava,49122742,https://github.com/binarywang/WxJava,Quinceeey,https://github.com/Quinceeey,Calgary,United States
yew,114466145,https://github.com/yewstack/yew,astraw,https://github.com/astraw,"Freiburg, Germany",Germany
swr,218115303,https://github.com/vercel/swr,dvoytenko,https://github.com/dvoytenko,CA,United States
awesome-php,14705691,https://github.com/ziadoz/awesome-php,dragoonis,https://github.com/dragoonis,"Glasgow, Scotland",Brazil
go-zero,285864199,https://github.com/zeromicro/go-zero,chenrui333,https://github.com/chenrui333,New York,United States
floating-ui,54994103,https://github.com/floating-ui/floating-ui,sarabjit20s,https://github.com/sarabjit20s,India,India
YesPlayMusic,302603001,https://github.com/qier222/YesPlayMusic,llovvoll,https://github.com/llovvoll,Taiwan ⇄ Vietnam ⇄ Indonesia,United States
remix,307489284,https://github.com/remix-run/remix,chaance,https://github.com/chaance,"San Diego, CA",United States
fairseq,101782647,https://github.com/facebookresearch/fairseq,moslehpour,https://github.com/moslehpour,San Jose,United States
mmdetection,145670234,https://github.com/open-mmlab/mmdetection,ternaus,https://github.com/ternaus,San Francisco,United States
pytorch-tutorial,84533158,https://github.com/yunjey/pytorch-tutorial,justinshenk,https://github.com/justinshenk,"Berlin, Germany",Germany
textual,355959597,https://github.com/Textualize/textual,driscollis,https://github.com/driscollis,Iowa,United States
android-open-project,15653276,https://github.com/Trinea/android-open-project,anastr,https://github.com/anastr,"UAE, Dubai",Brazil
1Panel,515647260,https://github.com/1Panel-dev/1Panel,wxy05240,https://github.com/wxy05240,shandong Province,Brazil
awesome-cto,76679496,https://github.com/kuchin/awesome-cto,TsTrv,https://github.com/TsTrv,"Skopje, Macedonia",Brazil
linera-protocol,439772085,https://github.com/linera-io/linera-protocol,PixelPil0t1,https://github.com/PixelPil0t1,Praha,Brazil
paper-reading,419991646,https://github.com/mli/paper-reading,astonzhang,https://github.com/astonzhang,Menlo Park,United States
mediapipe,191820100,https://github.com/google-ai-edge/mediapipe,derekmauro,https://github.com/derekmauro,"New York, NY",United States
croc,107286889,https://github.com/schollz/croc,PThorpe92,https://github.com/PThorpe92,the other mountain view,United States
graphql-engine,137724480,https://github.com/hasura/graphql-engine,krushanbauva,https://github.com/krushanbauva,"Mumbai, India",India
filebrowser,42332863,https://github.com/filebrowser/filebrowser,derech1e,https://github.com/derech1e,Germany,Germany
everyone-can-use-english,175856326,https://github.com/ZuodaoTech/everyone-can-use-english,learnor,https://github.com/learnor,Houston,United States
echo,31504491,https://github.com/labstack/echo,vishr,https://github.com/vishr,San Francisco,United States
shardeum,787637064,https://github.com/shardeum/shardeum,Glitch18,https://github.com/Glitch18,Nagpur,India
backstage,236095576,https://github.com/backstage/backstage,OrkoHunter,https://github.com/OrkoHunter,India,India
k9s,167596393,https://github.com/derailed/k9s,AntonioND,https://github.com/AntonioND,"Cambridge, UK",United States
Hyprland,470730648,https://github.com/hyprwm/Hyprland,siemato,https://github.com/siemato,"Berlin, Germany",Germany
html2canvas,2056312,https://github.com/niklasvh/html2canvas,justinbmeyer,https://github.com/justinbmeyer,Chicago,United States
OCRmyPDF,15333471,https://github.com/ocrmypdf/OCRmyPDF,stweil,https://github.com/stweil,"Mannheim, Germany",Germany
awesome-sysadmin,28387406,https://github.com/awesome-foss/awesome-sysadmin,DavidOliver,https://github.com/DavidOliver,Germany,Germany
cursor,612781022,https://github.com/cursor/cursor,penggu,https://github.com/penggu,Seattle,United States
MonitorControl,103784142,https://github.com/MonitorControl/MonitorControl,stephengroat,https://github.com/stephengroat,Different Places,Brazil
vimrc,4484451,https://github.com/amix/vimrc,pratyaypande,https://github.com/pratyaypande,"Bengaluru, Karnataka",India
linux-insides,28751632,https://github.com/0xAX/linux-insides,stefanocarna,https://github.com/stefanocarna,"Sapienza, University of Rome",Brazil
sniffnet,519895363,https://github.com/GyulyVGC/sniffnet,ImgBotApp,https://github.com/ImgBotApp,Seattle,United States
MS-DOS,138634298,https://github.com/microsoft/MS-DOS,msftgits,https://github.com/msftgits,"Redmond, WA",United States
rxjs,32247847,https://github.com/ReactiveX/rxjs,darthtrevino,https://github.com/darthtrevino,"Bremerton, WA",United States
lottie-web,31085130,https://github.com/airbnb/lottie-web,lencioni,https://github.com/lencioni,"Northfield, Minnesota, USA",United States
diffusers,498011141,https://github.com/huggingface/diffusers,hisushanta,https://github.com/hisushanta,Kolkata | India,India
dokku,10567197,https://github.com/dokku/dokku,u2mejc,https://github.com/u2mejc,San Francisco,United States
cockroach,16563587,https://github.com/cockroachdb/cockroach,tbg,https://github.com/tbg,Central European Time,Brazil
khoj,396569538,https://github.com/khoj-ai/khoj,MythicalCow,https://github.com/MythicalCow,"Urbana, IL",United States
dioxus,329782568,https://github.com/DioxusLabs/dioxus,mgbvox,https://github.com/mgbvox,New York City,United States
fish-shell,4279682,https://github.com/fish-shell/fish-shell,Benabik,https://github.com/Benabik,Upstate New York,United States
UTM,181042062,https://github.com/utmapp/UTM,saagarjha,https://github.com/saagarjha,"San Jose, California",United States
umami,280363952,https://github.com/umami-software/umami,gnarlex,https://github.com/gnarlex,"Karlsruhe, Germany",Germany
CLIP,321960447,https://github.com/openai/CLIP,bryant1410,https://github.com/bryant1410,"San Francisco Bay Area, CA, USA",United States
sharp,12226786,https://github.com/lovell/sharp,mbklein,https://github.com/mbklein,"Evanston, IL",United States
slate,61412022,https://github.com/ianstormtaylor/slate,kellyjosephprice,https://github.com/kellyjosephprice,"Sacramento, CA",United States
GPTs,717297418,https://github.com/linexjlin/GPTs,aidanfeltz,https://github.com/aidanfeltz,Denver,United States
kafka,2211243,https://github.com/apache/kafka,kkonstantine,https://github.com/kkonstantine,San Francisco,United States
Data-Science-For-Beginners,344191198,https://github.com/microsoft/Data-Science-For-Beginners,paladique,https://github.com/paladique,"Brooklyn, NY",United States
k3s,135516270,https://github.com/k3s-io/k3s,HarrisonWAffel,https://github.com/HarrisonWAffel,Philadelphia PA,United States
LibreChat,600596928,https://github.com/danny-avila/LibreChat,jameslamine,https://github.com/jameslamine,NYC,United States
minikube,56353740,https://github.com/kubernetes/minikube,medyagh,https://github.com/medyagh,California,United States
editor.js,47039255,https://github.com/codex-team/editor.js,PolinaShneider,https://github.com/PolinaShneider,"Berlin, Germany",Germany
lede,102578345,https://github.com/coolsnowwolf/lede,luxiaok,https://github.com/luxiaok,"Silicon Valley, California",United States
dotfiles,2329766,https://github.com/mathiasbynens/dotfiles,mischah,https://github.com/mischah,"Kassel, Germany",Germany
medusa,234739976,https://github.com/medusajs/medusa,sradevski,https://github.com/sradevski,Macedonia,Brazil
drizzle-orm,379865325,https://github.com/drizzle-team/drizzle-orm,ivoilic,https://github.com/ivoilic,USA,United States
firecracker,107505869,https://github.com/firecracker-microvm/firecracker,pb8o,https://github.com/pb8o,Berlin,Germany
interactive-coding-challenges,34757182,https://github.com/donnemartin/interactive-coding-challenges,ammarnajjar,https://github.com/ammarnajjar,Germany,Germany
rocksdb,6934395,https://github.com/facebook/rocksdb,gfosco,https://github.com/gfosco,Florida,United States
jQuery-File-Upload,1129010,https://github.com/blueimp/jQuery-File-Upload,guag,https://github.com/guag,New York,United States
Sortable,15308499,https://github.com/SortableJS/Sortable,depoulo,https://github.com/depoulo,"Stade, Germany",Germany
zoxide,245166720,https://github.com/ajeetdsouza/zoxide,qmx,https://github.com/qmx,"Winter Park, FL",United States
p3c,95189138,https://github.com/alibaba/p3c,tibetty,https://github.com/tibetty,"Vanderville, Damascus",Brazil
influxdb,13124802,https://github.com/influxdata/influxdb,alexpaxton,https://github.com/alexpaxton,Los Angeles,United States
symfony,458058,https://github.com/symfony/symfony,beberlei,https://github.com/beberlei,Germany,Germany
jsPDF,402046,https://github.com/parallax/jsPDF,Uzlopak,https://github.com/Uzlopak,"Düsseldorf, Germany",Germany
numpy,908607,https://github.com/numpy/numpy,mwiebe,https://github.com/mwiebe,Seattle,United States
Sunshine,438803890,https://github.com/LizardByte/Sunshine,ReenigneArcher,https://github.com/ReenigneArcher,"Orlando, FL",United States
wails,161951219,https://github.com/wailsapp/wails,TwoNull,https://github.com/TwoNull,"Yokohama, Kanagawa Prefecture",Brazil
AdGuardHome,62712899,https://github.com/AdguardTeam/AdGuardHome,dsheets,https://github.com/dsheets,"Cambridge, UK",United States
calculator,168008797,https://github.com/microsoft/calculator,dkheri,https://github.com/dkheri,Cape-Town,Brazil
keycloak,11125589,https://github.com/keycloak/keycloak,ahus1,https://github.com/ahus1,Frankfurt/Main (Germany),Germany
tqdm,36804486,https://github.com/tqdm/tqdm,grst,https://github.com/grst,"Biberach, DE",Germany
restic,19205896,https://github.com/restic/restic,JaCoB1123,https://github.com/JaCoB1123,Germany,Germany
CheatSheetSeries,162723104,https://github.com/OWASP/CheatSheetSeries,ndrpp,https://github.com/ndrpp,Cluj-Napoca,United States
docsify,74260508,https://github.com/docsifyjs/docsify,jamesgeorge007,https://github.com/jamesgeorge007,"Kottayam, Kerala, India",India
Win11Debloat,307843105,https://github.com/Raphire/Win11Debloat,SashankBhamidi,https://github.com/SashankBhamidi,Bangalore,India
lux,122734569,https://github.com/iawia002/lux,elimisteve,https://github.com/elimisteve,"San Francisco, CA",United States
webtorrent,13584262,https://github.com/webtorrent/webtorrent,Tercus,https://github.com/Tercus,Germany,Germany
alpine,224663696,https://github.com/alpinejs/alpine,jonaskuske,https://github.com/jonaskuske,"Berlin, Germany",Germany
fabric.js,712530,https://github.com/fabricjs/fabric.js,kherock,https://github.com/kherock,Philadelphia,United States
OpenAPI-Specification,17372733,https://github.com/OAI/OpenAPI-Specification,Capstan,https://github.com/Capstan,"Seattle, Washington",United States
litellm,671269505,https://github.com/BerriAI/litellm,kmheckel,https://github.com/kmheckel,"Cambridge, UK",United States
tinygrad,305144746,https://github.com/tinygrad/tinygrad,Max-We,https://github.com/Max-We,"Regensburg, Germany",Germany
AI-Expert-Roadmap,306977633,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,IndrajeetDevale,https://github.com/IndrajeetDevale,New York,United States
uppy,46273445,https://github.com/transloadit/uppy,SlavikTraktor,https://github.com/SlavikTraktor,Tbilisi,United States
vue-vben-admin,278772719,https://github.com/vbenjs/vue-vben-admin,trivikr,https://github.com/trivikr,"Seattle, WA, USA",United States
glances,2909429,https://github.com/nicolargo/glances,genevera,https://github.com/genevera,"Queens, NY",United States
stb,20159867,https://github.com/nothings/stb,cdwfs,https://github.com/cdwfs,"Los Angeles, CA",United States
pytorch-lightning,178626720,https://github.com/Lightning-AI/pytorch-lightning,manskx,https://github.com/manskx,"Munich, Germany",Germany
roop,646480766,https://github.com/s0md3v/roop,ShivamKumar2002,https://github.com/ShivamKumar2002,India,India
DevToys,411493648,https://github.com/DevToys-app/DevToys,praneetloke,https://github.com/praneetloke,"Seattle, WA",United States
surrealdb,436658287,https://github.com/surrealdb/surrealdb,roynrishingha,https://github.com/roynrishingha,India,India
HEAD,56717493,https://github.com/joshbuchea/HEAD,joshbuchea,https://github.com/joshbuchea,Hawaiʻi,United States
WSL,55626935,https://github.com/microsoft/WSL,DanKaplanSES,https://github.com/DanKaplanSES,Bay Area,United States
sequelize,790359,https://github.com/sequelize/sequelize,sushantdhiman,https://github.com/sushantdhiman,"Himachal Pradesh, India",India
stanford_alpaca,612427246,https://github.com/tatsu-lab/stanford_alpaca,Tiiiger,https://github.com/Tiiiger,"San Francisco, CA",United States
particles.js,23736449,https://github.com/VincentGarreau/particles.js,aweary,https://github.com/aweary,"Austin, TX",United States
hutool,18723836,https://github.com/chinabugotech/hutool,hellozrh,https://github.com/hellozrh,Mars,Brazil
motion,157846876,https://github.com/motiondivision/motion,dminkovsky,https://github.com/dminkovsky,Baltimore,United States
conductor,728981719,https://github.com/conductor-oss/conductor,shaileshpadave,https://github.com/shaileshpadave,Mumbai ,India
tokio,67836789,https://github.com/tokio-rs/tokio,jswrenn,https://github.com/jswrenn,"New York, NY",United States
algo,58842707,https://github.com/trailofbits/algo,mrled,https://github.com/mrled,Austin TX,United States
folly,4524181,https://github.com/facebook/folly,vitaut,https://github.com/vitaut,Laniakea Supercluster,Brazil
DeepFaceLive,321659062,https://github.com/iperov/DeepFaceLive,Cioscos,https://github.com/Cioscos,Bari,Brazil
mantine,327628682,https://github.com/mantinedev/mantine,jerebtw,https://github.com/jerebtw,Germany,Germany
awesome-python-cn,45456804,https://github.com/jobbole/awesome-python-cn,weizhiwen,https://github.com/weizhiwen,The magic capital Shanghai,United States
cheerio,2541284,https://github.com/cheeriojs/cheerio,ben-tilden,https://github.com/ben-tilden,"New York, NY",United States
posthog,235901813,https://github.com/PostHog/posthog,dmarticus,https://github.com/dmarticus,seattle,United States
erpnext,1864233,https://github.com/frappe/erpnext,akhilnarang,https://github.com/akhilnarang,India,India
leakcanary,34824499,https://github.com/square/leakcanary,pyricau,https://github.com/pyricau,San Francisco,United States
opencode,975734319,https://github.com/sst/opencode,kujtimiihoxha,https://github.com/kujtimiihoxha,"Prishtina, Kosovo",Brazil
foundation-sites,2573058,https://github.com/foundation/foundation-sites,Owlbertz,https://github.com/Owlbertz,Germany,Germany
ExplorerPatcher,394318710,https://github.com/valinet/ExplorerPatcher,davids5,https://github.com/davids5,United States,United States
os-tutorial,24586308,https://github.com/cfenollosa/os-tutorial,maxkl,https://github.com/maxkl,"Karlsruhe, Germany",Germany
react-three-fiber,172521926,https://github.com/pmndrs/react-three-fiber,CodyJasonBennett,https://github.com/CodyJasonBennett,"Austin, TX",United States
apollo,53127403,https://github.com/apolloconfig/apollo,tianzhou,https://github.com/tianzhou,"Sunnyvale, CA",United States
vue-cli,48626335,https://github.com/vuejs/vue-cli,trickstival,https://github.com/trickstival,"Curitiba, Paraná - Brasil",Brazil
dspy,587050620,https://github.com/stanfordnlp/dspy,XenonMolecule,https://github.com/XenonMolecule,"Palo Alto, CA",United States
django-rest-framework,1431547,https://github.com/encode/django-rest-framework,kevinlondon,https://github.com/kevinlondon,"Orange County, CA",United States
react-bits,838695230,https://github.com/DavidHDev/react-bits,tonyantony300,https://github.com/tonyantony300,Kottayam,India
trivy,180687624,https://github.com/aquasecurity/trivy,knqyf263,https://github.com/knqyf263,"Dubai, UAE",Brazil
refined-github,51769689,https://github.com/refined-github/refined-github,dnicolson,https://github.com/dnicolson,Berlin,Germany
continue,644686905,https://github.com/continuedev/continue,LLukas22,https://github.com/LLukas22,Germany,Germany
500lines,14098121,https://github.com/aosabook/500lines,spderosso,https://github.com/spderosso,United States,United States
project-guidelines,95876775,https://github.com/elsewhencode/project-guidelines,ardiereally,https://github.com/ardiereally,India,India
kitty,71056775,https://github.com/kovidgoyal/kitty,leiserfg,https://github.com/leiserfg,Berlin,Germany
react-boilerplate,30969188,https://github.com/react-boilerplate/react-boilerplate,ccorcos,https://github.com/ccorcos,"San Francisco, CA",United States
handson-ml2,164554832,https://github.com/ageron/handson-ml2,stefan-it,https://github.com/stefan-it,"Bavarian Oberland, Germany",Germany
lighthouse,53370988,https://github.com/GoogleChrome/lighthouse,saavan-google,https://github.com/saavan-google,"Austin, TX",United States
css-protips,41592744,https://github.com/AllThingsSmitty/css-protips,evertonfraga,https://github.com/evertonfraga,Miami Beach,United States
hey,471728341,https://github.com/heyverse/hey,reject-i,https://github.com/reject-i,New York ,United States
phantomjs,1200050,https://github.com/ariya/phantomjs,MikeMcQuaid,https://github.com/MikeMcQuaid,"Edinburgh, Scotland",Brazil
marker,712111618,https://github.com/datalab-to/marker,VikParuchuri,https://github.com/VikParuchuri,"Brooklyn, NY",United States
xxl-job,47023603,https://github.com/xuxueli/xxl-job,meigesir,https://github.com/meigesir,New York,United States
consul,14125254,https://github.com/hashicorp/consul,topfunky,https://github.com/topfunky,"Seattle, USA",United States
viper,18369373,https://github.com/spf13/viper,n10v,https://github.com/n10v,Berlin,Germany
podman,109145553,https://github.com/containers/podman,Luap99,https://github.com/Luap99,Germany,Germany
canal,7587038,https://github.com/alibaba/canal,jkschneider,https://github.com/jkschneider,"Miami, FL",United States
PDFMathTranslate,853189791,https://github.com/Byaidu/PDFMathTranslate,prompt-bot,https://github.com/prompt-bot,San Francisco,United States
Hover,15585444,https://github.com/IanLunn/Hover,zachlatta,https://github.com/zachlatta,"Charlotte, Vermont",United States
standard,29891188,https://github.com/standard/standard,thclark,https://github.com/thclark,"Cambridge, UK",United States
yazi,663900193,https://github.com/sxyazi/yazi,Linus789,https://github.com/Linus789,Germany,Germany
tuning_playbook,590669331,https://github.com/google-research/tuning_playbook,cshallue,https://github.com/cshallue,"Cambridge, MA, USA",United States
python-guide,1481305,https://github.com/realpython/python-guide,tiangolo,https://github.com/tiangolo,"Berlin, Germany",Germany
plyr,30794868,https://github.com/sampotts/plyr,taylorchu,https://github.com/taylorchu,"San Francisco, California",United States
dragonfly,437245741,https://github.com/dragonflydb/dragonfly,Pothulapati,https://github.com/Pothulapati,"Hyderabad, India",India
composer,1864363,https://github.com/composer/composer,cebe,https://github.com/cebe,"Berlin / Alfeld, Germany",Germany
es6features,17375436,https://github.com/lukehoban/es6features,cpeterso,https://github.com/cpeterso,SF Bay Area,Brazil
hosts,4008931,https://github.com/StevenBlack/hosts,izn,https://github.com/izn,"SC, Brazil",Brazil
openai-python,307213173,https://github.com/openai/openai-python,DavidThayer,https://github.com/DavidThayer,"San Francisco, CA",United States
swift-algorithm-club,50447720,https://github.com/kodecocodes/swift-algorithm-club,mitghi,https://github.com/mitghi,"Köln, Germany",Germany
Complete-Python-3-Bootcamp,121291758,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,TiVentures,https://github.com/TiVentures,"Reading, MA USA",United States
nginx-proxy-manager,114938943,https://github.com/NginxProxyManager/nginx-proxy-manager,weedpump,https://github.com/weedpump,"Munich, Germany",Germany
k6,54400687,https://github.com/grafana/k6,andrewslotin,https://github.com/andrewslotin,"Berlin, Germany",Germany
Avalonia,14964475,https://github.com/AvaloniaUI/Avalonia,TomEdwardsEnscape,https://github.com/TomEdwardsEnscape,Germany,Germany
llama3,772699441,https://github.com/meta-llama/llama3,astonzhang,https://github.com/astonzhang,Menlo Park,United States
raylib,13836499,https://github.com/raysan5/raylib,orcmid,https://github.com/orcmid,"Seattle, Washington, USA",United States
rust-course,143822069,https://github.com/sunface/rust-course,andysim3d,https://github.com/andysim3d,"New York, NY",United States
90DaysOfDevOps,441903012,https://github.com/MichaelCade/90DaysOfDevOps,devarsh10,https://github.com/devarsh10,"Ahmedabad, Gujarat, India.",India
Jobs_Applier_AI_Agent_AIHawk,837911756,https://github.com/feder-cr/Jobs_Applier_AI_Agent_AIHawk,chrisF943,https://github.com/chrisF943,"Orlando, FL",United States
vscodium,144590939,https://github.com/VSCodium/vscodium,n1snt,https://github.com/n1snt,India,India
turborepo,413918947,https://github.com/vercel/turborepo,NicholasLYang,https://github.com/NicholasLYang,United States,United States
glance,792861139,https://github.com/glanceapp/glance,jonasknobloch,https://github.com/jonasknobloch,"Dresden, Germany",Germany
tdesktop,19374812,https://github.com/telegramdesktop/tdesktop,Johnnynator,https://github.com/Johnnynator,Germany,Germany
react-spring,124257233,https://github.com/pmndrs/react-spring,mjsisley,https://github.com/mjsisley,"Seattle, WA",United States
jumpserver,21484781,https://github.com/jumpserver/jumpserver,BoringCat,https://github.com/BoringCat,"Dark Obelisk, Shakuras, Koprulu Sector",Brazil
graphrag,778431525,https://github.com/microsoft/graphrag,mmaitre314,https://github.com/mmaitre314,"redmond, wa",United States
ML-From-Scratch,80990461,https://github.com/eriklindernoren/ML-From-Scratch,miku,https://github.com/miku,"Leipzig, Germany",Germany
openssl,7634677,https://github.com/openssl/openssl,johndoe31415,https://github.com/johndoe31415,"Mannheim, Germany",Germany
postcss,13078968,https://github.com/postcss/postcss,nex3,https://github.com/nex3,Seattle,United States
JavaScript30,75867720,https://github.com/wesbos/JavaScript30,wesbos,https://github.com/wesbos,"Hamilton, Ontario",United States
todomvc,1844251,https://github.com/tastejs/todomvc,moredip,https://github.com/moredip,"Bellingham, WA",United States
xstate,42455934,https://github.com/statelyai/xstate,Kazintsev,https://github.com/Kazintsev,Moscow,Brazil
spring-cloud-alibaba,112785414,https://github.com/alibaba/spring-cloud-alibaba,Phixsura,https://github.com/Phixsura,San Jose,United States
helm,43723161,https://github.com/helm/helm,rajatjindal,https://github.com/rajatjindal,India,India
pear-desktop,182306991,https://github.com/pear-devs/pear-desktop,itzmanish,https://github.com/itzmanish,India,India
immer,115720575,https://github.com/immerjs/immer,markerikson,https://github.com/markerikson,"OH, USA",United States
linkedin-skill-assessments-quizzes,196760810,https://github.com/Ebazhanov/linkedin-skill-assessments-quizzes,diksha137,https://github.com/diksha137,Bangalore,India
machine-learning-for-software-engineers,70431106,https://github.com/ZuzooVn/machine-learning-for-software-engineers,SusieXu,https://github.com/SusieXu,Seattle WA,United States
data-science-ipython-notebooks,29749635,https://github.com/donnemartin/data-science-ipython-notebooks,besirkurtulmus,https://github.com/besirkurtulmus,"Seattle, WA",United States
slick,18049133,https://github.com/kenwheeler/slick,xat,https://github.com/xat,Stuttgart,Germany
applied-ml,277168957,https://github.com/eugeneyan/applied-ml,Mohit-robo,https://github.com/Mohit-robo,"Pune, India",India
programmer-job-blacklist,61929586,https://github.com/shengxinjing/programmer-job-blacklist,sinoon,https://github.com/sinoon,"Carmel-by-the-Sea, California, United States",United States
dnSpy,38380854,https://github.com/dnSpy/dnSpy,LFriede,https://github.com/LFriede,Germany,Germany
500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,326174741,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,ashishpatel26,https://github.com/ashishpatel26,Ahmedabad,India
vuex,39176269,https://github.com/vuejs/vuex,jbruni,https://github.com/jbruni,"Uberlândia, Brazil",Brazil
the-super-tiny-compiler,53639099,https://github.com/jamiebuilds/the-super-tiny-compiler,donaldpipowitch,https://github.com/donaldpipowitch,"Germany, Leipzig",Germany
just,61349723,https://github.com/casey/just,s1ck,https://github.com/s1ck,"Leipzig, Germany",Germany
reverse-interview,207117992,https://github.com/viraptor/reverse-interview,jcserracampos,https://github.com/jcserracampos,"São Paulo, São Paulo, Brazil",Brazil
nginx,37912398,https://github.com/nginx/nginx,ac000,https://github.com/ac000,Scotland,Brazil
gitbook,18280236,https://github.com/GitbookIO/gitbook,taranvohra,https://github.com/taranvohra,New Delhi,India
android_guides,10788737,https://github.com/codepath/android_guides,jc4p,https://github.com/jc4p,"Los Angeles, CA",United States
python-telegram-bot,38696925,https://github.com/python-telegram-bot/python-telegram-bot,starry-shivam,https://github.com/starry-shivam,India,India
EasyOCR,247266215,https://github.com/JaidedAI/EasyOCR,knorth55,https://github.com/knorth55,Los Angeles,United States
swagger-ui,2055965,https://github.com/swagger-api/swagger-ui,legrego,https://github.com/legrego,"New York, USA",United States
nginxconfig.io,116392709,https://github.com/digitalocean/nginxconfig.io,sve1r,https://github.com/sve1r,"Washington, U.S.A",United States
changedetection.io,333483116,https://github.com/dgtlmoon/changedetection.io,ginkel,https://github.com/ginkel,"Leipzig, Germany",Germany
awesome-github-profile-readme,279064706,https://github.com/abhisheknaiidu/awesome-github-profile-readme,peterthehan,https://github.com/peterthehan,California,United States
async,698041,https://github.com/caolan/async,Nolanus,https://github.com/Nolanus,Frankfurt,Germany
druid,2700159,https://github.com/alibaba/druid,kimmking,https://github.com/kimmking,Peking,Brazil
Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,7607075,https://github.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,KartikTalwar,https://github.com/KartikTalwar,San Francisco,United States
create-t3-app,495836457,https://github.com/t3-oss/create-t3-app,aidansunbury,https://github.com/aidansunbury,San Francisco,United States
backbone,952189,https://github.com/jashkenas/backbone,JoeGermuska,https://github.com/JoeGermuska,"Chicago, IL",United States
flameshot,90902132,https://github.com/flameshot-org/flameshot,nullobsi,https://github.com/nullobsi,San Diego,United States
iced,197081291,https://github.com/iced-rs/iced,matze,https://github.com/matze,Karlsruhe,Germany
headlessui,295992065,https://github.com/tailwindlabs/headlessui,pbteja1998,https://github.com/pbteja1998,"Hyderabad, India",India
mobx,32215970,https://github.com/mobxjs/mobx,sandersn,https://github.com/sandersn,Seattle,United States
Proton,125098880,https://github.com/ValveSoftware/Proton,999eagle,https://github.com/999eagle,Germany,Germany
waifu2x,35756351,https://github.com/nagadomi/waifu2x,onioneffect,https://github.com/onioneffect,"Rio de Janeiro, Brazil",Brazil
react-select,23338716,https://github.com/JedWatson/react-select,bvaughn,https://github.com/bvaughn,"Brooklyn, NY",United States
ChatGPT,573819845,https://github.com/acheong08/ChatGPT,fredi-python,https://github.com/fredi-python,Germany,Germany
llm.c,783833344,https://github.com/karpathy/llm.c,msaroufim,https://github.com/msaroufim,Bay Area,United States
delta,193526915,https://github.com/dandavison/delta,rashil2000,https://github.com/rashil2000,India,India
Charts,32578467,https://github.com/ChartsOrg/Charts,icecrystal23,https://github.com/icecrystal23,"Seattle, WA",United States
kickstart.nvim,506861932,https://github.com/nvim-lua/kickstart.nvim,RafaelZasas,https://github.com/RafaelZasas,California,United States
python-fire,82729529,https://github.com/google/python-fire,roopeshvs,https://github.com/roopeshvs,"Coimbatore, Tamil Nadu, India",India
wttr.in,48623558,https://github.com/chubin/wttr.in,SuperSandro2000,https://github.com/SuperSandro2000,Germany,Germany
awesome-vscode,51270739,https://github.com/viatsko/awesome-vscode,vaklove,https://github.com/vaklove,Houston,United States
redash,13926404,https://github.com/getredash/redash,gabrieldutra,https://github.com/gabrieldutra,"Belo Horizonte, Brazil",Brazil
srs,34777562,https://github.com/ossrs/srs,jb-alvarado,https://github.com/jb-alvarado,Germany,Germany
aos,38836015,https://github.com/michalsnik/aos,jmartsch,https://github.com/jmartsch,"Münster, Germany",Germany
Telegram,13862381,https://github.com/DrKLO/Telegram,acran,https://github.com/acran,"Berlin, Germany",Germany
Signal-Android,2990192,https://github.com/signalapp/Signal-Android,westonal,https://github.com/westonal,"CT, USA",United States
Rectangle,193162629,https://github.com/rxhanson/Rectangle,nat,https://github.com/nat,San Francisco,United States
one-api,631254164,https://github.com/songquanpeng/one-api,HynoR,https://github.com/HynoR,Anywhere,United States
yapi,59996401,https://github.com/YMFE/yapi,williamlsh,https://github.com/williamlsh,Western Hemisphere,Brazil
btop,365005377,https://github.com/aristocratos/btop,bjia56,https://github.com/bjia56,"New York, NY",United States
commander.js,2206953,https://github.com/tj/commander.js,ntkme,https://github.com/ntkme,"Cupertino, CA",United States
next-auth,119162419,https://github.com/nextauthjs/next-auth,NickBolles,https://github.com/NickBolles,"Wausau, WI",United States
